Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Ghi chú
Đại Học Kinh Doanh và Công Nghệ Hà Nội,7210403,Thiết kế đồ họa,H00; H01; H06; H08,19,
Đại Học Kinh Doanh và Công Nghệ Hà Nội,7580201,Kỹ thuật xây dựng,A00; A01; B08; C14,21,
Đại Học Kinh Doanh và Công Nghệ Hà Nội,7580106,Quản lý đô thị và công trình,A00; A01; C00; D01,22,
Đại Học Kinh Doanh và Công Nghệ Hà Nội,7580108,Thiết kế nội thất,H00; H01; H06; H08,20,
Đại Học Kinh Doanh và Công Nghệ Hà Nội,7580101,Kiến trúc,V00; V01; V02; V06,19,
Đại Học Kinh Doanh và Công Nghệ Hà Nội,7510406,Công nghệ kỹ thuật môi trường,B00; A00; B03; C02,19,
Đại Học Kinh Doanh và Công Nghệ Hà Nội,7310101,Kinh tế,A00; A01; A08; D01,25.5,
Đại Học Kinh Doanh và Công Nghệ Hà Nội,7380107,Luật kinh tế,A00; C00; C14; D01,26,
Đại Học Kinh Doanh và Công Nghệ Hà Nội,7310205,Quản lý nhà nước,D01; C00; C19; D66,21,
Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720501,Răng Hàm Mặt,A00; A02; B00; D08,25.5,
Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720101,Y khoa,A00; A02; B00; D08,26,
Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720201,Dược học,A00; A02; B00; D07,25,
Đại Học Quy Nhơn,7140114,Quản lý giáo dục,A00; C00; D01; A01,15,
Đại Học Quy Nhơn,7140201,Giáo dục mầm non,M00,19,
Đại Học Quy Nhơn,7140202,Giáo dục Tiểu học,A00; C00; D01,24,
Đại Học Quy Nhơn,7140205,Giáo dục Chính trị,C00; D01; C19,20,
Đại Học Quy Nhơn,7140206,Giáo dục Thể chất,T00; T02; T03; T05,26,
Đại Học Quy Nhơn,7140209,Sư phạm Toán học,A00; A01,28.5,
Đại Học Quy Nhơn,7140210,Sư phạm Tin học,A00; A01; D07,19,
Đại Học Quy Nhơn,7140211,Sư phạm Vật lý,A00; A01; A02,28.5,
Đại Học Quy Nhơn,7140212,Sư phạm Hóa học,A00; B00; D07,28.5,
Đại Học Quy Nhơn,7140213,Sư phạm Sinh học,B00; B08; A02,19,
Đại Học Quy Nhơn,7140217,Sư phạm Ngữ văn,C00; D14; D15,28.5,
Đại Học Quy Nhơn,7140218,Sư phạm Lịch sử,C00; C19; D14,28.5,
Đại Học Quy Nhơn,7140219,Sư phạm Địa lý,A00; C00; D15,28.5,
Đại Học Quy Nhơn,7140231,Sư phạm Tiếng Anh,D01,22.25,
Đại Học Quy Nhơn,7140247,Sư phạm Khoa học tự nhiên,A00; A01; A02; B00,19,
Đại Học Quy Nhơn,7140249,Sư phạm Lịch sử và địa lý,C00; C19; C20,19,
Đại Học Quy Nhơn,7220201,Ngôn ngữ Anh,D01; A01; D14; D15,16,
Đại Học Quy Nhơn,7220204,Ngôn ngữ Trung Quốc,D04; D01; D15; A01,19.5,
Đại Học Quy Nhơn,7229030,Văn học,C00; D14; D15; C19,15,
Đại Học Quy Nhơn,7310101,Kinh tế,A00; A01; D01,17.5,
Đại Học Quy Nhơn,7310205,Quản lý nhà nước,C00; D01; C19; A00,18,
Đại Học Quy Nhơn,7310403,Tâm lý học giáo dục,A00; C00; D01; C19,15,
Đại Học Quy Nhơn,7310608,Đông phương học,C00; C19; D14; D15,16,
Đại Học Quy Nhơn,7310630,Việt Nam học,C00; D01; D15; C19,18,
Đại Học Quy Nhơn,7340101,Quản trị kinh doanh,A00; A01; D01,17,
Đại Học Quy Nhơn,7340201,Tài chính - Ngân hàng,A00; A01; D01,17,
Đại Học Quy Nhơn,7340301,Kế toán,A00; A01; D01,16,
Đại Học Quy Nhơn,7340301CLC,Kế toán CLC,A00; A01; D01,16,
Đại Học Quy Nhơn,7340302,Kiểm toán,A00; A01; D01,15,
Đại Học Quy Nhơn,7380101,Luật,C00; A00; C19,15,
Đại Học Quy Nhơn,7440122,Khoa học vật liệu,A00; A01; B00; D07,15,
Đại Học Quy Nhơn,7460108,Khoa học dữ liệu,A00; A01; D07; D90,15,
Đại Học Quy Nhơn,7460112,Toán ứng dụng,A00; A01; D07; D90,15,
Đại Học Quy Nhơn,7480103,Kỹ thuật phần mềm,A00; A01; K01,15,
Đại Học Quy Nhơn,7480107,Trí tuệ nhân tạo,A00; A01; D07; D90,15,
Đại Học Quy Nhơn,7480201,Công nghệ thông tin,A00; A01; D01; K01,18,
Đại Học Quy Nhơn,7510205,Công nghệ kỹ thuật ô tô,A00; A01,16,
Đại Học Quy Nhơn,7510401,Công nghệ kỹ thuật Hóa học,A00; C02; B00; D07,15,
Đại Học Quy Nhơn,7510605,Logistics và QL chuỗi cung ứng,A00; A01; D01,19,
Đại Học Quy Nhơn,7520201,Kỹ thuật điện,A00; A01; K01,15,
Đại Học Quy Nhơn,7520207,Kỹ thuật Điện tử - Viễn thông,A00; A01; K01,15,
Đại Học Quy Nhơn,7520216,Kỹ thuật điều khiển và tự động hóa,A00; A01; K01,15,
Đại Học Quy Nhơn,7540101,Công nghệ thực phẩm,A00; B00; D07; C02,15,
Đại Học Quy Nhơn,7580201,Kỹ thuật xây dựng,A00; A01; K01; D07,15,
Đại Học Quy Nhơn,7620109,Nông học,B00; D08; C08; B03,15,
Đại Học Quy Nhơn,7760101,Công tác xã hội,C00; D01; D14,15,
Đại Học Quy Nhơn,7810103,Quản trị dịch vụ du lịch lữ hành,A00; A01; D01; D14,17,
Đại Học Quy Nhơn,7810201,Quản trị khách sạn,A00; A01; D01,17,
Đại Học Quy Nhơn,7850101,Quản lý tài nguyên và môi trường,A00; B00; D01; C04,15,
Đại Học Quy Nhơn,7850103,Quản lý đất đai,A00; B00; D01; C04,18,
Đại Học Quang Trung,7340301,Kế toán,A00; A09; C14; D10,15,
Đại Học Quang Trung,7340101,Quản trị kinh doanh,A01; C14; D14; D15,15,
Đại Học Quang Trung,7340201,Tài chính - Ngân hàng,A00; A09; C14; D10,15,
Đại Học Quang Trung,7420201,Công nghệ Sinh học,B00; B08; C08; D13,15,
Đại Học Quang Trung,7480201,Công nghệ Thông tin,A00; A01; C02; D01,16,
Đại Học Quang Trung,7510103,Công nghệ Kỹ thuật xây dựng,A00; A09; D10; C04,15,
Đại Học Quang Trung,7620115,Kinh tế Nông nghiệp,A09; B08; C08; D01,15,
Đại Học Quang Trung,7720301,Điều dưỡng,B00; B03; C08; D13,19,
Đại Học Quang Trung,7720701,Y tế công cộng,B00; B03; C08; D13,15,
Đại Học Quang Trung,7220201,Ngôn ngữ Anh,D01; D14; D15; D66,15,
Đại Học Quang Trung,7310101,Kinh tế,A00; A09; C14; D01,15,
Đại Học Quang Trung,7810103,Quản trị Dịch vụ Du lịch và Lữ hành,C00; D01; D14; D15,15,
Đại Học Quang Trung,7810203,Quản trị Khách sạn - Nhà hàng,C00; D01; D14; D15,15,
Đại Học Quảng Nam,7140209,Sư phạm Toán,A00; A01; C14; D01,19,
Đại Học Quảng Nam,7140217,Sư phạm Ngữ văn,C00; C19; C20; D14,19,
Đại Học Quảng Nam,7140211,Sư phạm Vật lý,A00; A01; A02; D11,19,
Đại Học Quảng Nam,7140213,Sư phạm Sinh học,A02; B00; D08; D13,19,
Đại Học Quảng Nam,7140201,Giáo dục Mầm non,M01; M01; M02; M03,19,
Đại Học Quảng Nam,7140202,Giáo dục Tiểu học,A00; C00; C14; D01,23.25,
Đại Học Quảng Nam,7480201,Công nghệ Thông tin,A00; A01; C14; D01,13,
Đại Học Quảng Nam,7220201,Ngôn ngữ Anh,D01; A01; D11; D66,13,
Đại Học Quảng Nam,7310630,Việt Nam học (Văn hóa-Du lịch),A09; C00; C20; D01,13,
Đại Học Quảng Nam,7620112,Bảo vệ thực vật,A02; B00; D08; D13,13,
Đại Học Quảng Nam,7229010,Lịch sử,A08; C00; C19; D14,13,
Đại Học Công Nghệ Sài Gòn,7210402,Thiết kế công nghiệp,D01; D02; D03; D04; D05; D06; A00; A01; D26; D27; D28; D29; D30; D11; D51; D52; D53; D54; D55,15,
Đại Học Công Nghệ Sài Gòn,7340101,Quản trị kinh doanh,D01; D02; D03; D04; D05; D06; A00; A01; D26; D27; D28; D29; D30; D14; D61; D62; D63; D64; D65,15,
Đại Học Công Nghệ Sài Gòn,7480201,Công nghệ thông tin,D01; D02; D03; D04; D05; D06; A00; A01; D26; D27; D28; D29; D30; C01,21.5,
Đại Học Công Nghệ Sài Gòn,7510203,Công nghệ kỹ thuật cơ điện tử,D01; D02; D03; D04; D05; D06; A00; A01; D26; D27; D28; D29; D30; D07; D21; D22; D23; D24; D25,15,
Đại Học Công Nghệ Sài Gòn,7510301,"Công nghệ kỹ thuật điện, điện tử",D01; D02; D03; D04; D05; D06; A00; A01; D26; D27; D28; D29; D30; D07; D21; D22; D23; D24; D25,15,
Đại Học Công Nghệ Sài Gòn,7510302,Công nghệ kỹ thuật điện tử - viễn thông,D01; D02; D03; D04; D05; D06; A00; A01; D26; D27; D28; D29; D30; D07; D21; D22; D23; D24; D25,15,
Đại Học Công Nghệ Sài Gòn,7540101,Công nghệ thực phẩm,D01; D02; D03; D04; D05; D06; A00; B00; D07; D21; D22; D23; D24; D25,15,
Đại Học Công Nghệ Sài Gòn,7580201,Kỹ thuật xây dựng,D01; D02; D03; D04; D05; D06; A00; A01; D26; D27; D28; D29; D30; D07; D21; D22; D23; D24; D25,15,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7140214,Sư phạm Kỹ thuật công nghiệp (chuyên ngành Công nghệ thông tin),A00; A01; C01; D01,20.35,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7480201,Công nghệ thông tin,A00; A01; C01; D01,24.6,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7510101,Công nghệ kỹ thuật kiến trúc,V00; V01; V02; A01,17.75,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7510103,Công nghệ kỹ thuật xây dựng (chuyên ngành Xây dựng dân dụng & Công nghiệp),A00; A01; C01; D01,15.7,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7510104,Công nghệ kỹ thuật giao thông (chuyên ngành Xây dựng cầu đường),A00; A01; C01; D01,15.85,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7510201,Công nghệ kỹ thuật cơ khí (chuyên ngành Cơ khí chế tạo),A00; A01; C01; D01,20.75,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7510203,Công nghệ kỹ thuật cơ điện tử,A00; A01; C01; D01,21.5,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7510205,Công nghệ kỹ thuật ô tô,A00; A01; C01; D01,23.25,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7510206,Công nghệ kỹ thuật nhiệt (chuyên ngành Nhiệt - Điện lạnh),A00; A01; C01; D01,17.85,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7510301,"Công nghệ kỹ thuật điện, điện tử (gồm 02 chuyên ngành Kỹ thuật điện tử và Hệ thống cung cấp điện)",A00; A01; C01; D01,19.7,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7510302,"Công nghệ kỹ thuật điện tử, viễn thông",A00; A01; C01; D01,20.8,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00; A01; C01; D01,22.75,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7510402,Công nghệ vật liệu (chuyên ngành Hóa học Vật liệu mới),A00; A01; B00; D01,15.8,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7510406,Công nghệ kỹ thuật môi trường,A00; A01; B00; D01,15.2,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7540102,Kỹ thuật thực phẩm (gồm 2 chuyên ngành Kỹ thuật thực phẩm và Kỹ thuật sinh học thực phẩm),A00; A01; B00; D01,15.9,
Đại học Sư phạm Kỹ thuật - Đại học Đà Nẵng,7580210,Kỹ thuật cơ sở hạ tầng (chuyên ngành Xây dựng hạ tầng đô thị),A00; A01; C01; D01,15.05,
Đại Học Thái Bình,7310101,Kinh tế,A00; B00; C14; D01,18.15,
Đại Học Thái Bình,7340301,Kế toán,A00; B00; C14; D01,17.55,
Đại Học Thái Bình,7340101,Quản trị kinh doanh,A00; B00; C14; D01,16.3,
Đại Học Thái Bình,7340201,Tài chính ngân hàng,A00; B00; C14; D01,17.25,
Đại Học Thái Bình,7510301,"Công nghệ kỹ thuật điện, điện tử",A00; B00; C14; D01,16,
Đại Học Thái Bình,7510201,Công nghệ kỹ thuật cơ khí,A00; B00; C14; D01,15.95,
Đại Học Thái Bình,7480201,Công nghệ thông tin,A00; B00; C14; D01,16.75,
Đại Học Thái Bình,7380101,Luật,A00; C03; C14; D01,18.25,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7480201,Công nghệ thông tin,A00; C01; C14; D01,17,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7480103,Kỹ thuật phần mềm,A00; C01; C14; D01,17,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7480101_T,Trí tuệ nhân tạo và Dữ liệu lớn,A00; C01; C14; D01,18,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7480201_A,An toàn thông tin,A00; C01; C14; D01,17,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7480201_M,Mạng máy tính và truyền thông dữ liệu,A00; C01; C14; D01,17,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7480201_H,Hệ thống thông tin,A00; C01; C14; D01,17,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7480101,Khoa học máy tính,A00; C01; C14; D01,18,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7520119,Kỹ thuật cơ điện tử thông minh và robot,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7520119_R,Kỹ thuật cơ điện tử và robot,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7510212,Công nghệ ôtô và giao thông thông minh,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7510212_C,Công nghệ ô tô,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7510301,Công nghệ kỹ thuật điện; điện tử,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00; C01; C14; D01,18,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7480108,Công nghệ kỹ thuật máy tính,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7520212,Kỹ thuật y sinh,A00; C01; C14; D01,17,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7310109,Kinh tế số,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7310109_Q,Quản trị kinh doanh số,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7340122_TD,Marketing số,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7340122,Thương mại điện tử,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7340406,Quản trị văn phòng,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7340405,Hệ thống thông tin quản lý,A00; C01; C14; D01,17,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7210403,Thiết kế đồ họa,A00; C01; C14; D01,18,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7320104,Truyền thông đa phương tiện,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7320106,Công nghệ truyền thông,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7320106_T,Truyền thông doanh nghiệp số,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7480103_KNU,Kỹ thuật phần mềm,A00; C01; C14; D01,19,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7480201_CLC,Công nghệ thông tin,A00; C01; C14; D01,19,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7510302_JAP,Công nghệ kỹ thuật điện tử - viễn thông,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7510212_JAP,Công nghệ ô tô và Giao thông thông minh,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7510301_JAP,Công nghệ kỹ thuật điện; điện tử,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7520119_JAP,Kỹ thuật cơ điện tử thông minh và Robot,A00; C01; C14; D01,16,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7510303_JAP,Công nghệ Kỹ thuật điều khiển và tự động hoá,A00; C01; C14; D01,18,
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,7480108_JAP,Công nghệ kỹ thuật máy tính,A00; C01; C14; D01,16,
Đại Học Tây Đô,7720201,Dược học,A00; B00; D07; C02,21,
Đại Học Tây Đô,7720301,Điều dưỡng,A02; B00; D08; B03,19,
Đại Học Tây Đô,7720401,Dinh dưỡng,A00; B00; D07; D08,15,
Đại Học Tây Đô,7440112,Hóa học - chuyên ngành hóa dược,A00; A01; B00; D07,15,
Đại Học Tây Đô,7380107,Luật kinh tế,C00; D14; D84; D66,16,
Đại Học Tây Đô,7510605,Logistics và Quản lý chuỗi cung ứng,A00; A01; D01; C01,15,
Đại Học Tây Đô,7340301,Kế toán,A00; A01; D01; C04,16,
Đại Học Tây Đô,7340201,Tài chính ngân hàng,A00; A01; D01; C04,16,
Đại Học Tây Đô,7340101,Quản trị kinh doanh,A00; A01; D01; C04,16,
Đại Học Tây Đô,7810103,Quản trị dịch vụ du lịch và lữ hành,A00; A01; D01; C04,15,
Đại Học Tây Đô,7340115,Marketing,A00; A01; D01; C04,16,
Đại Học Tây Đô,7340120,Kinh doanh quốc tế,A00; A01; D01; C04,15,
Đại Học Tây Đô,7310630,Việt Nam học,D01; C00; D14; D15,15,
Đại Học Tây Đô,7810101,Du lịch,D01; C00; D14; D15,15,
Đại Học Tây Đô,7810201,Quản trị khách sạn,D01; C00; D14; D15,15,
Đại Học Tây Đô,7229030,Văn học,C04; C00; D14; D15,15,
Đại Học Tây Đô,7229040,Văn hóa học,C04; C00; D14; D15,15,
Đại Học Tây Đô,7220201,Ngôn ngữ Anh,D01; D14; D15; D66,16,
Đại Học Tây Đô,7620301,Nuôi trồng thủy sản,A00; A01; B00; D07,15,
Đại Học Tây Đô,7850103,Quản lý đất đai,A00; A01; B00; D01,15,
Đại Học Tây Đô,7540101,Công nghệ thực phẩm,A00; A02; A01; C01,15,
Đại Học Tây Đô,7510102,Công nghệ kỹ thuật công trình XD,A00; A02; A01; C01,15,
Đại Học Tây Đô,7480201,Công nghệ thông tin,A00; A02; A01; C01,16,
Đại Học Tây Đô,7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A02; A01; C01,15,
Đại Học Tây Đô,7640101,Thú y,B00; A06; B02; C02,16,
Đại Học Tây Đô,7320104,Truyền thông đa phương tiện,A01; C00; D01; D15,15,
Đại Học Tây Đô,7210403,Thiết kế đồ họa,C04; D01; D10; D15,15,
Đại học Kinh tế Quản trị kinh doanh - Đại học Thái Nguyên,7340301,Kế toán,A00; A01; D01; D07,16,
